,match_id,game_duration,result,champion_id,champion_name,deaths,control_wards_placed,enemy_missing_pings,enemy_vision_pings,first_blood_kill,first_blood_assist,surrender,early_surrender,gold_spent,role,item0,item1,item2,item3,item4,item5,item6,largest_killing_spree,kills,neutral_minions_killed,stolen_objects,stolen_objects_assist,pentakills,puuid,summoner_name,summoner_level,team_id,total_damage_dealt,total_damage_taken,jungle_stole,total_heal,total_heal_teammate,turret_kills,vision_score,wards_killed,wards_placed,win,assists,buff_stolen,first_turret,kda,kills_near_enemy_turrets,kills_under_turret,multi_kills,outnumbered_kills,save_ally,solo_kills,vision_per_min
60,BR1_3047623631,914,GameComplete,39,Irelia,4,1,8,12,True,False,True,False,7125,MIDDLE,1055,3153,3181,1001,0,0,3364,4,9,0,0,0,0,1ck2HxiO00gZIQkn2yoy_NxjYvEXffACrAf2xJ0UQi0OEXbFwp8YgkP81skd4TsaYCmJEHGFW2LdUQ,,182,100,11610,16449,0,6452,0,1,7,0,4,True,1,0,1,2.5,4,1,0,2,0,5,0.5162390103803915
61,BR1_3047622301,930,GameComplete,126,Jayce,3,0,4,2,False,False,True,False,8660,MIDDLE,1055,1036,3142,3004,3158,3134,3363,4,10,0,0,0,0,1ck2HxiO00gZIQkn2yoy_NxjYvEXffACrAf2xJ0UQi0OEXbFwp8YgkP81skd4TsaYCmJEHGFW2LdUQ,,182,100,22872,14052,0,1095,0,1,7,0,5,True,5,0,1,5.0,2,1,3,5,0,3,0.4771561296549824
62,BR1_3047609484,913,GameComplete,517,Sylas,4,0,9,16,False,False,True,False,4600,MIDDLE,1056,3020,3152,1082,0,0,3363,0,0,0,0,0,0,1ck2HxiO00gZIQkn2yoy_NxjYvEXffACrAf2xJ0UQi0OEXbFwp8YgkP81skd4TsaYCmJEHGFW2LdUQ,,182,200,5471,12367,0,697,0,0,7,1,5,False,1,0,0,0.25,0,0,0,0,0,0,0.49101855976122566
63,BR1_3047579637,1848,GameComplete,517,Sylas,5,2,15,15,False,False,False,False,10950,MIDDLE,3157,1056,3152,3158,1052,4629,3364,3,6,0,0,0,0,1ck2HxiO00gZIQkn2yoy_NxjYvEXffACrAf2xJ0UQi0OEXbFwp8YgkP81skd4TsaYCmJEHGFW2LdUQ,,181,100,23316,39405,0,9624,0,5,19,4,6,True,12,0,0,3.6,1,0,2,3,0,1,0.6474156214004672
64,BR1_3047558959,1565,GameComplete,39,Irelia,10,2,19,11,True,False,False,False,11025,MIDDLE,3091,3111,0,3153,0,3181,3363,0,5,0,0,0,0,1ck2HxiO00gZIQkn2yoy_NxjYvEXffACrAf2xJ0UQi0OEXbFwp8YgkP81skd4TsaYCmJEHGFW2LdUQ,,181,200,22254,33640,0,9063,0,1,21,0,10,False,6,0,1,1.1,2,0,0,1,0,1,0.8407906290270597
65,BR1_3050224632,1401,GameComplete,429,Kalista,3,0,1,4,True,False,False,False,15350,BOTTOM,3153,3124,6665,3302,1038,3006,3363,13,21,14,0,0,0,K_EM_SG-JnEQBFgGNt5XpqwPjJD6kW5n_18iJa48d5C7Y2KnvGi5SYyfTu8Gv3cJLErGeDrQ9oLytw,bot gap guyy,1025,100,38330,22852,2,9875,0,4,17,2,7,True,4,0,1,8.333333333333334,14,0,5,5,0,3,0.756850917495498
66,BR1_3050151518,1263,GameComplete,429,Kalista,1,1,1,6,True,False,True,False,11275,BOTTOM,3153,3006,3124,3302,1055,1028,3363,7,10,23,0,0,0,K_EM_SG-JnEQBFgGNt5XpqwPjJD6kW5n_18iJa48d5C7Y2KnvGi5SYyfTu8Gv3cJLErGeDrQ9oLytw,bot gap guyy,1025,200,15354,13071,11,6571,0,4,17,3,8,True,5,0,1,15.0,2,0,0,0,0,0,0.8445368385492928
67,BR1_3050126440,1586,GameComplete,526,Rell,4,5,2,16,False,False,False,False,7725,UTILITY,3190,3869,1029,3047,3050,3067,3364,2,4,0,0,0,0,K_EM_SG-JnEQBFgGNt5XpqwPjJD6kW5n_18iJa48d5C7Y2KnvGi5SYyfTu8Gv3cJLErGeDrQ9oLytw,bot gap guyy,1024,200,6654,16868,0,2151,0,1,75,11,31,True,11,0,1,3.75,3,0,0,0,0,1,2.8488449449723348
68,BR1_3050041153,1876,GameComplete,429,Kalista,9,0,1,14,False,False,True,False,14550,BOTTOM,3302,3006,6665,3153,3124,1033,3363,4,11,27,0,0,0,K_EM_SG-JnEQBFgGNt5XpqwPjJD6kW5n_18iJa48d5C7Y2KnvGi5SYyfTu8Gv3cJLErGeDrQ9oLytw,bot gap guyy,1024,200,27786,33552,13,9230,0,2,21,2,11,True,11,1,1,2.4444444444444446,5,0,1,3,0,2,0.671565598507689
69,BR1_3050012432,2042,GameComplete,429,Kalista,6,2,2,9,False,False,False,False,14600,BOTTOM,3302,6665,3153,3124,3006,1036,3363,5,7,51,0,0,0,K_EM_SG-JnEQBFgGNt5XpqwPjJD6kW5n_18iJa48d5C7Y2KnvGi5SYyfTu8Gv3cJLErGeDrQ9oLytw,bot gap guyy,1024,100,24641,30117,14,11332,0,3,43,4,14,True,7,1,0,2.3333333333333335,2,0,1,0,0,1,1.2911262376050492
70,BR1_3050009759,2466,GameComplete,64,LeeSin,4,12,17,7,False,False,False,False,14975,JUNGLE,0,6610,3053,3026,3111,3071,3364,4,7,228,0,0,0,cwReEWmp9bsK3NHocCBR0A-lQDzUp31scdRlDGVyvUkkDw5G_WxmCGQMwTlnidDS4PhxwQg6Q7cJ3Q,scuro,1519,200,28745,73106,34,51499,0,1,57,10,23,True,19,0,0,6.5,3,0,1,2,0,3,1.397844686295925
71,BR1_3049865890,1663,GameComplete,202,Jhin,5,1,6,2,False,True,False,False,12250,BOTTOM,3094,6676,3009,1038,1055,3031,3363,4,8,4,0,0,0,cwReEWmp9bsK3NHocCBR0A-lQDzUp31scdRlDGVyvUkkDw5G_WxmCGQMwTlnidDS4PhxwQg6Q7cJ3Q,scuro,1519,100,15242,15604,0,3396,0,4,33,8,9,True,8,0,1,3.2,3,0,1,3,0,0,1.2145748781100005
72,BR1_3049849295,1570,GameComplete,429,Kalista,8,2,3,0,True,False,False,False,15200,BOTTOM,6665,3153,3051,3006,3124,3091,3363,7,18,18,0,0,1,cwReEWmp9bsK3NHocCBR0A-lQDzUp31scdRlDGVyvUkkDw5G_WxmCGQMwTlnidDS4PhxwQg6Q7cJ3Q,scuro,1519,100,34864,29879,2,8683,0,1,35,11,9,True,17,0,1,4.375,8,1,7,2,0,1,1.358361125348108
73,BR1_3049835562,1644,GameComplete,145,Kaisa,7,2,11,0,True,False,False,False,12750,BOTTOM,2420,3124,6672,1055,3006,3115,3363,3,6,12,0,0,0,cwReEWmp9bsK3NHocCBR0A-lQDzUp31scdRlDGVyvUkkDw5G_WxmCGQMwTlnidDS4PhxwQg6Q7cJ3Q,scuro,1519,200,15417,19375,0,2766,0,2,46,10,11,False,5,0,0,1.5714285714285714,2,0,1,0,0,0,1.6799281729424929
74,BR1_3049797196,1200,GameComplete,22,Ashe,5,1,4,2,False,False,True,False,6675,BOTTOM,3086,6672,3144,1055,3006,0,3363,4,7,4,0,1,0,cwReEWmp9bsK3NHocCBR0A-lQDzUp31scdRlDGVyvUkkDw5G_WxmCGQMwTlnidDS4PhxwQg6Q7cJ3Q,scuro,1519,100,17928,14032,4,496,0,0,24,4,7,True,8,1,1,3.0,2,1,3,2,0,0,1.2453703022508733
75,BR1_3050018122,947,GameComplete,81,Ezreal,1,0,6,4,False,False,True,False,6333,BOTTOM,1055,3070,2031,3078,3158,3133,3363,4,4,1,0,0,0,5PEqU7wa0HBan9aUy1W-ebpkDT1tTMef-oTLEMppyjmKtl5o5IYZWLnAuJxPx01Crt5l2Y7gbDBbww,Yukarina,1020,200,9802,7918,1,1812,0,3,6,1,4,True,3,0,1,7.0,2,0,2,1,0,0,0.44107718306452404
76,BR1_3049980944,998,GameComplete,517,Sylas,5,4,4,10,False,False,True,False,5300,UTILITY,3152,3877,0,3020,1082,1052,3364,2,3,0,0,0,0,5PEqU7wa0HBan9aUy1W-ebpkDT1tTMef-oTLEMppyjmKtl5o5IYZWLnAuJxPx01Crt5l2Y7gbDBbww,Yukarina,1020,200,12834,11259,0,1336,0,0,45,4,22,True,11,0,1,2.8,1,1,0,1,0,0,2.7377510963921794
77,BR1_3049958746,1927,GameComplete,888,Renata,2,10,21,15,False,False,False,False,8175,UTILITY,3190,3222,3869,2055,3047,3067,3364,0,1,0,0,0,0,5PEqU7wa0HBan9aUy1W-ebpkDT1tTMef-oTLEMppyjmKtl5o5IYZWLnAuJxPx01Crt5l2Y7gbDBbww,Yukarina,1020,200,10696,18310,0,4802,1247,0,91,7,52,True,23,0,0,12.0,0,0,0,0,2,0,2.847440789730814
78,BR1_3049636918,1401,GameComplete,517,Sylas,10,11,10,6,False,True,True,False,10025,UTILITY,3152,3157,3877,0,3020,1058,3364,3,12,0,0,0,0,5PEqU7wa0HBan9aUy1W-ebpkDT1tTMef-oTLEMppyjmKtl5o5IYZWLnAuJxPx01Crt5l2Y7gbDBbww,Yukarina,1020,100,20570,23067,0,2048,0,0,71,6,37,True,12,0,1,2.4,3,0,2,5,0,4,3.0768652735160202
79,BR1_3049606475,1761,GameComplete,517,Sylas,9,12,15,14,False,False,False,False,10125,UTILITY,3152,3157,3877,2055,3020,4630,3364,2,10,4,0,0,0,5PEqU7wa0HBan9aUy1W-ebpkDT1tTMef-oTLEMppyjmKtl5o5IYZWLnAuJxPx01Crt5l2Y7gbDBbww,Yukarina,1020,200,37198,39462,0,6840,0,2,79,5,39,True,28,0,0,4.222222222222222,4,0,1,1,0,3,2.6935062770856133
80,BR1_3050043578,1471,GameComplete,81,Ezreal,7,1,5,14,False,False,False,False,9358,BOTTOM,3042,0,3078,1036,3035,3158,3363,0,3,4,0,0,0,b05MtdZX86QEtRsN0gJr34XAZVUw2_lr4uxhhiau8u5xlin38HUOgj9J0eCpcBy1VOI_PeG67TwapQ,ninjakiwi123,837,100,18871,16932,0,1706,0,1,10,1,8,False,3,0,0,0.8571428571428571,0,0,0,1,0,3,0.41437600747835257
81,BR1_3049968554,1460,GameComplete,51,Caitlyn,7,2,4,12,False,False,False,False,9275,BOTTOM,1055,0,1053,3032,3031,3006,3363,0,1,8,0,0,0,b05MtdZX86QEtRsN0gJr34XAZVUw2_lr4uxhhiau8u5xlin38HUOgj9J0eCpcBy1VOI_PeG67TwapQ,ninjakiwi123,837,100,10674,17266,0,2752,0,0,11,2,7,False,2,0,1,0.42857142857142855,0,0,0,1,0,0,0.487770424115777
82,BR1_3049936226,1142,GameComplete,110,Varus,3,0,4,8,False,False,True,False,7625,BOTTOM,1055,3142,2031,2055,3004,3047,3363,2,5,2,0,0,0,b05MtdZX86QEtRsN0gJr34XAZVUw2_lr4uxhhiau8u5xlin38HUOgj9J0eCpcBy1VOI_PeG67TwapQ,ninjakiwi123,837,100,12965,8343,0,902,0,2,6,0,6,True,2,0,1,2.3333333333333335,2,0,0,2,0,2,0.3314220091968602
83,BR1_3049922712,1798,GameComplete,42,Corki,8,2,14,31,False,True,False,False,14333,BOTTOM,1055,3031,3094,3047,3078,3042,3363,2,4,34,0,0,0,b05MtdZX86QEtRsN0gJr34XAZVUw2_lr4uxhhiau8u5xlin38HUOgj9J0eCpcBy1VOI_PeG67TwapQ,ninjakiwi123,837,200,26256,25551,14,2949,0,3,30,11,9,True,12,0,1,2.0,0,0,1,0,0,1,1.0227109911190495
84,BR1_3049206454,1738,GameComplete,51,Caitlyn,6,3,9,21,False,False,False,False,12675,BOTTOM,1055,3123,3006,3031,3032,3072,3363,3,12,16,0,0,0,b05MtdZX86QEtRsN0gJr34XAZVUw2_lr4uxhhiau8u5xlin38HUOgj9J0eCpcBy1VOI_PeG67TwapQ,ninjakiwi123,837,200,34872,21112,4,6157,0,5,34,13,10,True,11,0,1,3.8333333333333335,5,1,2,2,0,2,1.1809675658080514
85,BR1_3050196264,1787,GameComplete,86,Garen,10,0,0,0,False,False,False,False,11350,MIDDLE,3046,6631,3006,3033,1018,0,3364,2,6,0,0,0,0,sN00Zjp-lf8s0YwdaqKyxDowMfgFFLQ3Sz1TWR9Dvv1svkEt80-W46iBVYVln045YiTzeLn_g2VsiQ,Rei Do Retorno 7,967,100,19666,36288,0,4424,0,1,15,3,4,False,9,0,0,1.5,3,1,0,2,0,3,0.5247020918930617
86,BR1_3050165431,1985,GameComplete,86,Garen,4,0,2,0,False,False,False,False,11600,TOP,6695,6631,3006,3046,3123,1018,3364,0,3,4,0,0,0,sN00Zjp-lf8s0YwdaqKyxDowMfgFFLQ3Sz1TWR9Dvv1svkEt80-W46iBVYVln045YiTzeLn_g2VsiQ,Rei Do Retorno 7,967,200,16615,33297,0,1132,0,3,18,2,6,True,4,0,1,1.75,1,0,0,0,0,1,0.558763946234299
87,BR1_3050134678,1978,GameComplete,86,Garen,11,0,3,0,False,False,False,False,14500,TOP,3033,6631,3046,3006,3031,0,3364,4,9,4,0,0,0,sN00Zjp-lf8s0YwdaqKyxDowMfgFFLQ3Sz1TWR9Dvv1svkEt80-W46iBVYVln045YiTzeLn_g2VsiQ,Rei Do Retorno 7,967,200,25195,43212,2,1797,0,1,14,2,5,False,4,0,0,1.1818181818181819,1,3,1,0,0,1,0.4323876182874178
88,BR1_3050113999,1205,GameComplete,41,Gangplank,6,1,0,0,False,False,False,False,5358,TOP,1054,3078,3134,1001,0,0,3340,0,1,0,0,0,0,sN00Zjp-lf8s0YwdaqKyxDowMfgFFLQ3Sz1TWR9Dvv1svkEt80-W46iBVYVln045YiTzeLn_g2VsiQ,Rei Do Retorno 7,967,100,7734,22727,0,3440,0,0,15,2,8,False,0,0,0,0.16666666666666666,0,0,0,0,0,0,0.7743787793490365
89,BR1_3050092199,1960,GameComplete,86,Garen,3,0,3,0,False,False,False,False,15150,MIDDLE,3035,6631,3046,3031,3009,6695,3364,6,10,8,0,0,0,sN00Zjp-lf8s0YwdaqKyxDowMfgFFLQ3Sz1TWR9Dvv1svkEt80-W46iBVYVln045YiTzeLn_g2VsiQ,Rei Do Retorno 7,967,100,27480,36360,3,3299,0,4,26,6,4,False,3,0,1,4.333333333333333,2,2,0,3,0,7,0.7985743773637454
90,BR1_3050169083,1747,GameComplete,432,Bard,5,11,2,8,False,False,False,False,7125,UTILITY,0,3877,3190,3742,3009,0,3364,0,1,0,0,0,0,_aVkhOFP3v0_WbAG2Kjht6kC25zlihHjgz-Ci-SixPWo0E4pnxs8Q4nP21Q47uUnkTvyBkCg_m7R9Q,xooos,1314,100,12908,19337,0,5976,2193,0,96,11,52,True,20,0,0,4.2,0,1,0,0,0,0,3.3033847954691957
91,BR1_3049234925,921,GameComplete,12,Alistar,2,3,11,4,False,False,True,False,5025,UTILITY,0,3869,3190,3067,1029,3009,3364,0,2,0,0,0,0,_aVkhOFP3v0_WbAG2Kjht6kC25zlihHjgz-Ci-SixPWo0E4pnxs8Q4nP21Q47uUnkTvyBkCg_m7R9Q,xooos,1314,200,3594,7998,0,3202,1472,1,29,3,15,True,12,0,1,7.0,1,1,0,2,0,0,1.9004206305659073
92,BR1_3049215059,1454,GameComplete,555,Pyke,2,5,25,17,False,True,True,False,6525,UTILITY,0,3869,3179,3134,3158,2021,3364,4,6,0,0,0,0,_aVkhOFP3v0_WbAG2Kjht6kC25zlihHjgz-Ci-SixPWo0E4pnxs8Q4nP21Q47uUnkTvyBkCg_m7R9Q,xooos,1314,100,7183,12475,0,3665,0,0,86,14,46,True,5,0,0,5.5,0,0,0,1,0,0,3.5863472542379236
93,BR1_3049181535,1674,GameComplete,147,Seraphine,4,9,18,12,False,True,False,False,7425,UTILITY,0,3870,2065,3114,6617,3158,3364,4,4,0,0,0,0,_aVkhOFP3v0_WbAG2Kjht6kC25zlihHjgz-Ci-SixPWo0E4pnxs8Q4nP21Q47uUnkTvyBkCg_m7R9Q,xooos,1314,200,9572,14634,0,2797,1863,0,82,7,47,False,11,0,0,3.75,3,0,0,1,0,0,2.9735002714420187
94,BR1_3049160034,1718,GameComplete,44,Taric,5,8,35,44,False,False,False,False,7550,UTILITY,2055,3870,3109,2504,3009,3070,3364,0,0,0,0,0,0,_aVkhOFP3v0_WbAG2Kjht6kC25zlihHjgz-Ci-SixPWo0E4pnxs8Q4nP21Q47uUnkTvyBkCg_m7R9Q,xooos,1314,200,5039,14838,0,9141,5784,0,95,15,36,True,19,0,0,3.8,0,0,0,0,0,0,3.3381199984388115
95,BR1_3050296345,927,GameComplete,799,Ambessa,6,1,0,0,False,False,True,False,4725,TOP,3047,1055,6692,0,0,0,3340,0,1,0,0,0,0,iMYAE-WLPX_699uxmkBtgGawISkgPTMKPn72MllDPeAN2kRjhs4AegBUyuyX3XsPqqDnz6fHzs3Yag,AYELGODSENT,1209,200,8597,13114,0,1635,0,0,11,1,6,False,0,0,0,0.16666666666666666,0,0,0,0,0,0,0.7414602478066471
96,BR1_3050287776,919,GameComplete,799,Ambessa,1,0,0,0,False,True,True,False,7350,TOP,3158,1054,6699,3155,2021,1028,3340,0,2,0,0,0,0,iMYAE-WLPX_699uxmkBtgGawISkgPTMKPn72MllDPeAN2kRjhs4AegBUyuyX3XsPqqDnz6fHzs3Yag,AYELGODSENT,1209,100,9175,10728,0,1958,0,2,8,0,5,True,5,0,1,7.0,0,0,0,0,0,1,0.5246017703844427
97,BR1_3050283033,1835,GameComplete,82,Mordekaiser,4,4,0,0,True,False,True,False,14200,TOP,3152,3157,1057,3020,3116,4629,3340,5,12,11,0,0,0,iMYAE-WLPX_699uxmkBtgGawISkgPTMKPn72MllDPeAN2kRjhs4AegBUyuyX3XsPqqDnz6fHzs3Yag,AYELGODSENT,1209,200,31240,38816,9,13296,0,2,22,1,12,True,6,0,1,4.5,4,1,0,3,0,4,0.7219117374481427
98,BR1_3050256795,1508,GameComplete,875,Sett,5,2,0,0,False,False,True,False,9583,TOP,0,2021,3078,3047,1055,6610,3340,3,4,0,0,0,0,iMYAE-WLPX_699uxmkBtgGawISkgPTMKPn72MllDPeAN2kRjhs4AegBUyuyX3XsPqqDnz6fHzs3Yag,AYELGODSENT,1209,200,22189,26003,0,3718,0,1,24,1,10,False,4,0,1,1.6,1,0,0,0,0,1,0.9547374951422397
99,BR1_3050148888,2395,GameComplete,50,Swain,14,10,1,0,False,False,False,False,9560,UTILITY,3871,0,6665,3020,3116,1058,3364,0,2,2,0,1,0,iMYAE-WLPX_699uxmkBtgGawISkgPTMKPn72MllDPeAN2kRjhs4AegBUyuyX3XsPqqDnz6fHzs3Yag,AYELGODSENT,1209,100,28274,52813,0,12054,792,0,108,12,44,True,20,0,1,1.5714285714285714,0,1,0,0,1,0,2.7186097455852294
100,BR1_3049234925,921,GameComplete,21,MissFortune,7,0,3,0,False,False,True,False,3000,BOTTOM,1055,3134,1083,3133,0,2422,3340,0,1,0,0,0,0,OrdsOyXv3kztTMkkkMSufFiTtD-CSm9U1KgQ6yC4PjV3tZO86EG2WTkbq8kM7kgLDF8_nZqDXMKzzQ,juny,1118,100,2929,9086,0,384,0,0,5,0,3,False,1,0,0,0.2857142857142857,0,1,0,0,0,1,0.35525299307774455
101,BR1_3049215059,1454,GameComplete,143,Zyra,2,1,13,1,False,False,True,False,7875,JUNGLE,4645,6653,3020,0,1082,0,3364,0,1,123,0,0,0,OrdsOyXv3kztTMkkkMSufFiTtD-CSm9U1KgQ6yC4PjV3tZO86EG2WTkbq8kM7kgLDF8_nZqDXMKzzQ,juny,1118,200,11667,12091,10,5549,0,0,16,6,2,False,4,0,1,2.5,0,0,0,1,0,0,0.6847122963164918
102,BR1_3049181535,1674,GameComplete,887,Gwen,4,2,6,0,False,False,False,False,10950,JUNGLE,4633,3115,0,3137,3158,0,3364,2,5,165,0,0,0,OrdsOyXv3kztTMkkkMSufFiTtD-CSm9U1KgQ6yC4PjV3tZO86EG2WTkbq8kM7kgLDF8_nZqDXMKzzQ,juny,1118,100,12399,37333,11,20756,416,0,28,10,4,True,6,0,1,2.75,0,0,0,1,0,1,1.0249644578851727
103,BR1_3049160034,1718,GameComplete,234,Viego,8,1,11,0,False,False,False,False,9083,JUNGLE,3078,6672,3044,3047,0,2055,3364,0,3,161,0,0,0,OrdsOyXv3kztTMkkkMSufFiTtD-CSm9U1KgQ6yC4PjV3tZO86EG2WTkbq8kM7kgLDF8_nZqDXMKzzQ,juny,1118,100,13719,42118,6,19936,0,0,15,2,3,False,5,0,1,1.0,1,1,0,1,0,0,0.5523159168880076
104,BR1_3049140707,1282,GameComplete,200,Belveth,2,1,8,1,False,False,True,False,6675,JUNGLE,3071,6672,2422,0,0,0,3364,2,3,114,0,0,0,OrdsOyXv3kztTMkkkMSufFiTtD-CSm9U1KgQ6yC4PjV3tZO86EG2WTkbq8kM7kgLDF8_nZqDXMKzzQ,juny,1118,100,5693,15863,12,9138,0,0,24,8,2,False,4,1,0,3.5,1,1,0,0,0,0,1.126222153649698
105,BR1_3050248863,1438,GameComplete,497,Rakan,5,7,11,10,False,True,True,False,6000,UTILITY,3869,3190,2055,3114,3067,3111,3364,0,1,0,0,0,0,-m7jyPwuWQeF3p-8HWJLJ_RNHaeiCxKZB_FcKo-ngQ3gZpo-H1GfgLMhEqWGC6ensEgYlSA-A--few,ÁCK,537,100,8386,14080,0,4732,1775,0,83,12,43,False,13,0,0,2.8,0,1,0,0,0,0,3.4652995208857167
106,BR1_3050233779,1245,GameComplete,432,Bard,3,3,8,1,False,False,True,False,4125,UTILITY,3877,3190,2022,0,3158,0,3364,0,0,0,0,0,0,-m7jyPwuWQeF3p-8HWJLJ_RNHaeiCxKZB_FcKo-ngQ3gZpo-H1GfgLMhEqWGC6ensEgYlSA-A--few,ÁCK,537,100,7964,12012,0,3051,909,0,54,5,25,False,4,0,0,1.3333333333333333,0,0,0,0,0,0,2.6040154615915716
107,BR1_3049949807,910,GameComplete,99,Lux,1,2,8,4,False,True,True,False,5050,UTILITY,3871,2055,3020,1052,3118,0,3364,2,4,0,0,0,0,-m7jyPwuWQeF3p-8HWJLJ_RNHaeiCxKZB_FcKo-ngQ3gZpo-H1GfgLMhEqWGC6ensEgYlSA-A--few,ÁCK,537,100,8663,4583,0,578,218,0,40,3,14,True,8,0,1,12.0,1,0,0,0,0,1,2.698412072751238
108,BR1_3049873243,1258,GameComplete,53,Blitzcrank,5,10,16,6,False,False,True,False,5650,UTILITY,3869,3190,0,3067,1033,3009,3364,2,3,0,0,0,0,-m7jyPwuWQeF3p-8HWJLJ_RNHaeiCxKZB_FcKo-ngQ3gZpo-H1GfgLMhEqWGC6ensEgYlSA-A--few,ÁCK,537,100,6270,14053,0,909,0,0,62,6,33,False,11,0,0,2.8,0,3,1,2,0,1,2.9745210579893655
109,BR1_3049863200,1840,GameComplete,432,Bard,5,10,14,7,False,False,False,False,9950,UTILITY,3877,3190,3107,0,3158,8020,3364,2,3,0,0,0,0,-m7jyPwuWQeF3p-8HWJLJ_RNHaeiCxKZB_FcKo-ngQ3gZpo-H1GfgLMhEqWGC6ensEgYlSA-A--few,ÁCK,537,100,18386,28531,0,14009,6305,3,116,16,56,True,26,0,1,5.8,0,2,0,0,0,0,3.7846125527186354
110,BR1_3049367538,2212,GameComplete,104,Graves,2,5,22,1,False,False,False,False,18275,JUNGLE,6676,3033,3142,3111,6695,3031,3364,9,16,225,0,0,0,6S5hgmQhtodvO14L6ufxLL9FqXIPmd6cZmQoQ5NhcLRw2R7P3LprgXtf_Y_bKqSLSaQQRwgcnNxmXQ,Tapioka French,584,200,34238,30890,8,18282,0,2,37,10,5,True,4,0,0,10.0,4,1,5,4,0,0,1.010136903684165
111,BR1_3045284397,1412,GameComplete,104,Graves,0,4,10,1,False,True,True,False,9300,JUNGLE,6676,0,3142,3111,1018,3123,3364,3,3,181,0,0,0,6S5hgmQhtodvO14L6ufxLL9FqXIPmd6cZmQoQ5NhcLRw2R7P3LprgXtf_Y_bKqSLSaQQRwgcnNxmXQ,Tapioka French,583,200,8025,17175,16,11770,0,1,20,1,6,True,5,2,0,8.0,1,0,0,0,0,0,0.8799841418530399
112,BR1_3045057327,1542,GameComplete,64,LeeSin,2,11,17,0,True,False,False,False,11875,JUNGLE,3071,6692,0,6333,3111,1036,3340,10,17,128,0,0,0,6S5hgmQhtodvO14L6ufxLL9FqXIPmd6cZmQoQ5NhcLRw2R7P3LprgXtf_Y_bKqSLSaQQRwgcnNxmXQ,Tapioka French,583,200,19749,24643,16,13606,0,1,41,4,20,True,5,1,1,11.0,10,0,4,0,0,2,1.619884686713018
113,BR1_3043877276,1671,GameComplete,526,Rell,6,10,9,1,False,True,False,False,7050,UTILITY,3869,3050,3190,0,3158,1028,3364,2,2,0,0,0,0,6S5hgmQhtodvO14L6ufxLL9FqXIPmd6cZmQoQ5NhcLRw2R7P3LprgXtf_Y_bKqSLSaQQRwgcnNxmXQ,Tapioka French,582,100,6981,17099,0,1416,235,1,83,8,36,True,19,0,1,3.5,0,1,0,1,0,1,2.997241854703138
114,BR1_3043843307,2038,GameComplete,876,Lillia,3,5,16,10,False,False,False,False,15425,JUNGLE,4633,6653,3157,3089,3009,3113,3364,4,9,182,0,0,0,6S5hgmQhtodvO14L6ufxLL9FqXIPmd6cZmQoQ5NhcLRw2R7P3LprgXtf_Y_bKqSLSaQQRwgcnNxmXQ,Tapioka French,582,100,22002,48421,10,30704,0,0,28,5,7,False,6,1,0,5.0,1,1,0,2,0,0,0.8415520670279127
115,BR1_3050080810,1703,GameComplete,17,Teemo,8,0,12,8,False,False,False,False,9850,TOP,1056,3047,3115,3124,3147,3108,3340,0,3,8,0,0,0,QsEgGSpUlzeyR1aMZa8192cumEEJy3oMiPEw3gxnyP0z9nfOOOEnYU6E_XtIO44_4xNv1UplP5Gikw,Arthur Lanches,1245,100,21465,21828,0,1329,0,0,17,2,9,False,6,0,0,1.125,1,1,0,1,0,2,0.6030096334897443
116,BR1_3050063821,922,GameComplete,110,Varus,3,1,3,1,False,False,True,False,5875,TOP,1055,1042,3047,3124,1036,1036,3340,3,4,0,0,0,0,QsEgGSpUlzeyR1aMZa8192cumEEJy3oMiPEw3gxnyP0z9nfOOOEnYU6E_XtIO44_4xNv1UplP5Gikw,Arthur Lanches,1245,100,8420,8989,0,947,0,1,11,0,6,False,1,0,0,1.6666666666666667,2,1,0,1,0,3,0.7554208375888203
117,BR1_3050051333,1614,GameComplete,17,Teemo,0,0,12,4,False,False,False,False,13810,TOP,1056,3742,3118,3158,6653,3089,3340,12,12,4,0,0,0,QsEgGSpUlzeyR1aMZa8192cumEEJy3oMiPEw3gxnyP0z9nfOOOEnYU6E_XtIO44_4xNv1UplP5Gikw,Arthur Lanches,1245,100,33520,12809,0,1646,0,4,18,1,9,True,15,0,0,27.0,2,2,2,1,0,2,0.6731235016235879
118,BR1_3050036130,1651,GameComplete,110,Varus,5,1,5,3,False,False,False,False,9435,TOP,1055,1057,3009,3124,3302,1031,3340,2,2,0,0,0,0,QsEgGSpUlzeyR1aMZa8192cumEEJy3oMiPEw3gxnyP0z9nfOOOEnYU6E_XtIO44_4xNv1UplP5Gikw,Arthur Lanches,1245,100,14243,15210,0,1504,0,2,16,1,10,True,6,0,1,1.6,0,1,0,0,0,1,0.607683139209148
119,BR1_3050009759,2466,GameComplete,17,Teemo,3,0,10,12,False,False,False,False,18000,TOP,3165,6653,3158,3118,3137,3089,3363,10,10,4,0,0,0,QsEgGSpUlzeyR1aMZa8192cumEEJy3oMiPEw3gxnyP0z9nfOOOEnYU6E_XtIO44_4xNv1UplP5Gikw,Arthur Lanches,1245,100,76835,24538,0,9300,2087,0,47,11,15,False,14,0,1,8.0,0,3,1,0,0,1,1.1520768695935952
